name,lat,lon,district,addr,avg_comp_rating,dist_metro,stops_cnt,c300,c1k,pop_dens,income,office_dens,avg_rent,avail_space
Лепим и варим,55.7774714,37.6331494,CAO,,,237.13008160952248,11,24,171,12500,110000,0,45000,342
Мясо&Паста,55.7788693,37.5915617,CAO,,,362.94361206838266,7,83,400,12500,110000,0,45000,342
Суши Мастер,55.7994587,37.5587447,CAO,,,756.604361367636,20,3,49,12500,110000,1,45000,342
Coffee Point,55.8072012,37.6217776,SAO,,,1052.3282946337902,7,2,30,9800,95000,0,28000,187
Даблби,55.797687,37.5219944,SAO,,,615.0991071435265,4,5,133,9800,95000,1,28000,187
Узбекская кухня,55.8086211,37.5309872,SZAO,,,813.4471518668457,4,8,103,9200,94000,2,26000,134
Сварня,55.7899893,37.6351623,CAO,,,173.0263442828349,11,13,55,12500,110000,0,45000,342
Хинкальная на Часовой,55.8078876,37.5299213,SZAO,,,739.7997812541275,5,12,119,9200,94000,2,26000,134
Cofix,55.7996543,37.5353734,SAO,,,74.14349469470059,11,17,79,9800,95000,0,28000,187
Сирийская кухня,55.8284026,37.6517596,SAO,,,924.6842073890598,13,1,28,9800,95000,0,28000,187
Brooklyn Coffee,55.8068852,37.5168977,SZAO,,,183.83954381828772,18,29,119,9200,94000,2,26000,134
Бургерная,55.8221846,37.623096,SAO,,,1059.9781901253912,13,1,32,9800,95000,0,28000,187
Пекарня,55.8344969,37.6454148,SAO,,,1149.561707311933,10,0,37,9800,95000,0,28000,187
Александра,55.8077196,37.529798,SZAO,,,722.675035106564,5,13,122,9200,94000,2,26000,134
Там Ем,55.8065616,37.5841333,SZAO,,,139.09717681286944,9,52,132,9200,94000,0,26000,134
Coffee Step,55.8138034,37.5873485,SZAO,,,711.7249418982751,15,2,87,9200,94000,1,26000,134
Лима,55.7794844,37.580169,CAO,,,247.76076629046975,15,25,262,12500,110000,0,45000,342
Донер кебаб,55.8984802,37.5425651,SZAO,,,69.0393632315955,16,4,17,9200,94000,0,26000,134
Cool Coffe,55.8069796,37.5169498,SZAO,,,194.50508678261087,17,29,119,9200,94000,2,26000,134
Cantina City,55.805113,37.5208967,SZAO,,,254.45509266512892,13,36,145,9200,94000,2,26000,134
Смарт Кофе,55.8375514,37.6240191,SAO,,,1092.870319443553,11,16,57,9800,95000,0,28000,187
AlexMilana,55.8116419,37.6245836,SAO,,,944.7969368756766,12,4,46,9800,95000,0,28000,187
,55.8059293,37.5829806,SZAO,,,97.08449685305042,8,48,133,9200,94000,0,26000,134
Кура,55.8164057,37.6206852,SAO,,,1121.480321008229,9,1,17,9800,95000,1,28000,187
Cup'n'Cup,55.7783515,37.5855938,CAO,,,85.37102375134101,15,44,351,12500,110000,0,45000,342
BB&Burgers,55.7908378,37.5315916,SAO,,,418.7369189886202,3,27,77,9800,95000,2,28000,187
Rostic's,55.8639547,37.5458971,SZAO,,,137.61457003585616,13,20,35,9200,94000,0,26000,134
Бутер Бар,55.7771323,37.6558888,CAO,,,30.353959971407114,12,38,174,12500,110000,0,45000,342
Рубим Бургер,55.7917454,37.5837143,CAO,,,163.756347834358,28,11,130,12500,110000,0,45000,342
WakeCup Coffee,55.7959289,37.5605676,CAO,,,383.30262693468967,21,7,64,12500,110000,0,45000,342
Вкусно — и точка,55.8702923,37.6630279,SAO,,,71.95577895517918,12,7,28,9800,95000,0,28000,187
Буффет,55.8104351,37.5943238,SZAO,,,580.8432697420523,10,2,90,9200,94000,0,26000,134
Правда Кофе,55.7853744,37.5792316,CAO,,,885.1031896790329,6,12,164,12500,110000,0,45000,342
Правда Кофе,55.7879747,37.5839236,CAO,,,503.2313093365968,13,18,155,12500,110000,0,45000,342
Правда Кофе,55.7804347,37.6319933,CAO,,,46.25215928190447,11,36,118,12500,110000,0,45000,342
,55.8024721,37.6490106,SAO,,,889.1693887279897,2,2,21,9800,95000,0,28000,187
Skuratov Coffee,55.7780853,37.6330058,CAO,,,171.15887575110034,10,32,165,12500,110000,0,45000,342
Stone Crab,55.7813397,37.5723812,CAO,,,741.0742808557235,6,12,164,12500,110000,0,45000,342
Пита & Сувлаки,55.7774108,37.617756,CAO,,,480.5956187843766,12,4,186,12500,110000,0,45000,342
Шантимэль,55.7865793,37.5706642,CAO,,,718.1466778468075,11,10,136,12500,110000,0,45000,342
Mecca,55.7857143,37.5695376,CAO,,,697.9248411487496,7,9,121,12500,110000,0,45000,342
Шаурма Gourmet,55.7997075,37.5352521,SAO,,,64.53757500025962,11,17,81,9800,95000,0,28000,187
Cosmic Latte,55.7996899,37.5352958,SAO,,,67.89751307404872,11,17,80,9800,95000,0,28000,187
Кулинарный квартал,55.8062081,37.5414324,SZAO,,,810.0538066558137,9,10,69,9200,94000,1,26000,134
Frist Cup,55.8062785,37.5415214,SZAO,,,819.4324272462749,8,10,69,9200,94000,1,26000,134
Pizza Paolo,55.8079449,37.5733128,SZAO,,,432.0254295444432,16,7,105,9200,94000,0,26000,134
La Ferme,55.8008811,37.5549248,SZAO,,,943.9216483568636,12,3,39,9200,94000,2,26000,134
StarHit,55.7835637,37.5594662,CAO,,,594.4715635371839,14,15,83,12500,110000,0,45000,342
Интернациональная,55.7820546,37.6015227,CAO,,,124.90151161102652,9,68,259,12500,110000,0,45000,342
Клюква,55.8886509,37.6444359,SAO,,,1063.854383738815,6,1,13,9800,95000,0,28000,187
Старый город,55.8337624,37.5330259,SZAO,,,927.3457159608339,5,1,13,9200,94000,0,26000,134
Ганга,55.791356,37.6046722,CAO,,,741.1986733578079,8,19,133,12500,110000,0,45000,342
La prima pizzeria Margarita,55.7868296,37.6327216,CAO,,,520.3078147142246,10,10,87,12500,110000,0,45000,342
Прана,55.8147885,37.5750246,SZAO,,,273.4868427107936,7,4,52,9200,94000,0,26000,134
Маркет бургер бар,55.8048106,37.5853835,SZAO,,,291.63922475818555,9,44,149,9200,94000,0,26000,134
Coffee Never,55.794721,37.5885844,CAO,,,54.07853675372607,20,32,150,12500,110000,0,45000,342
1-2-3 Coffee Club,55.7947134,37.5883189,CAO,,,61.13920448843778,21,32,149,12500,110000,0,45000,342
Burger Club,55.8832433,37.6049521,SAO,,,15.204439162387908,15,6,26,9800,95000,0,28000,187
Rostic's,55.807553,37.6377124,SAO,,,66.45510135126752,12,15,53,9800,95000,1,28000,187
Кафе-Пекарня,55.8398122,37.5689212,SZAO,,,530.2570502655418,9,2,44,9200,94000,0,26000,134
Маркет,55.839752,37.5689304,SZAO,,,525.4429150395401,9,2,44,9200,94000,0,26000,134
Lari,55.7794091,37.6287997,CAO,,,186.36668300135392,11,17,154,12500,110000,0,45000,342
,55.8210629,37.5204349,SZAO,,,1355.1720543305405,8,5,26,9200,94000,12,26000,134
Doner by Boroda,55.8224785,37.518104,SZAO,,,1271.9069707832325,7,10,27,9200,94000,0,26000,134
Зам Зам,55.7810274,37.6128826,CAO,,,40.18031408961154,10,5,172,12500,110000,0,45000,342
Кофепорт,55.8046041,37.5901795,SZAO,,,560.8521090434537,4,22,138,9200,94000,0,26000,134
Кинобуфет,55.8395144,37.6168314,SAO,,,1376.0243005509126,4,4,42,9800,95000,0,28000,187
,55.7845515,37.6002001,CAO,,,299.00938216994905,4,48,255,12500,110000,0,45000,342
Ветераны фалафеля,55.8016112,37.5848776,SZAO,,,580.8081106412557,7,20,177,9200,94000,0,26000,134
Misada,55.806934,37.5835083,SZAO,,,108.31422891743527,10,49,135,9200,94000,0,26000,134
Вкусно,55.8985998,37.59657,SZAO,,,544.7819848452764,4,1,23,9200,94000,0,26000,134
,55.8916006,37.6224489,SAO,,,1381.637347164568,9,2,21,9800,95000,0,28000,187
Trattoria di Flavio,55.7959665,37.5438266,SAO,,,742.9078019414218,10,7,74,9800,95000,1,28000,187
Шоколадница,55.8636603,37.5464704,SZAO,,,168.89995916995287,12,17,36,9200,94000,0,26000,134
Луна,55.8412621,37.5180741,SZAO,,,175.20118818892166,9,0,5,9200,94000,0,26000,134
,55.7771464,37.6571305,CAO,,,52.90652100472782,11,40,178,12500,110000,0,45000,342
Донер Кебаб,55.7770675,37.6566083,CAO,,,55.03241730087558,10,40,177,12500,110000,0,45000,342
WowКофе,55.7770082,37.656345,CAO,,,38.61830659598133,12,39,176,12500,110000,0,45000,342
Такеши,55.807044,37.5841783,SZAO,,,151.74718327456372,10,51,134,9200,94000,0,26000,134
,55.8739641,37.5361741,SZAO,,,787.3411821511199,14,2,27,9200,94000,0,26000,134
Il Патио,55.7903503,37.5327446,SAO,,,342.1659597554228,6,29,68,9800,95000,2,28000,187
,55.7778706,37.6545069,CAO,,,92.49487545139972,10,30,173,12500,110000,0,45000,342
One&Double,55.7781511,37.6550031,CAO,,,106.86776600175946,10,30,164,12500,110000,0,45000,342
Кафетерий,55.7779611,37.6544532,CAO,,,102.52034371694133,10,29,170,12500,110000,0,45000,342
Сладкомания,55.8237266,37.5275356,SZAO,,,1804.6357413141902,9,1,19,9200,94000,4,26000,134
Суши Wok,55.8653376,37.558298,SZAO,,,633.1949563992519,12,1,40,9200,94000,0,26000,134
Теремок,55.850642,37.5970894,SZAO,,,462.973858964202,7,5,22,9200,94000,0,26000,134
Колосок,55.850526,37.5974833,SZAO,,,476.88973341032795,7,5,22,9200,94000,0,26000,134
Крошка Картошка,55.8506884,37.597307,SZAO,,,477.14677455748256,7,5,22,9200,94000,0,26000,134
,55.8375304,37.6339054,SAO,,,735.1423165835845,10,5,62,9800,95000,0,28000,187
Дринкит,55.7965527,37.5794857,CAO,,,468.5561855486066,20,16,134,12500,110000,0,45000,342
Heritage,55.787123,37.5664269,CAO,,,451.6080767735527,9,14,105,12500,110000,0,45000,342
Бургер Кинг,55.82558,37.5169355,SZAO,,,1337.8623917775217,8,6,24,9200,94000,0,26000,134
Столовая ОКБ Сухого,55.780095,37.5456683,SAO,,,672.3793929601861,7,2,29,9800,95000,0,28000,187
Чайхона Бухора,55.7777645,37.6281577,CAO,,,306.15644513203455,13,12,202,12500,110000,0,45000,342
Тандыр номер 1,55.8547144,37.6560334,SAO,,,148.80480871641976,13,10,28,9800,95000,0,28000,187
TGI Friday's,55.8457501,37.6606876,SAO,,,890.0796377750345,4,23,35,9800,95000,0,28000,187
Якитория,55.8100217,37.6364967,SAO,,,187.96422113152965,12,22,59,9800,95000,0,28000,187
Шикари,55.7775083,37.5240719,SAO,,,147.63229575587303,17,19,42,9800,95000,0,28000,187
Шикари,55.7903284,37.5329876,SAO,,,335.5899847136984,6,30,67,9800,95000,2,28000,187
IL Патио,55.7772971,37.5230312,SAO,,,90.41075847390098,18,19,41,9800,95000,0,28000,187
IL Патио,55.9091851,37.5397785,SZAO,,,1059.8998328171394,9,17,21,9200,94000,0,26000,134
IL Патио,55.8456236,37.6611221,SAO,,,863.0118513333247,5,23,35,9800,95000,0,28000,187
Планета Суши,55.7885972,37.6789373,CAO,,,79.34199327009892,20,30,64,12500,110000,0,45000,342
Планета Суши,55.8461,37.6626,SAO,,,861.0012369695545,6,24,35,9800,95000,0,28000,187
Costa,55.7767625,37.656887,CAO,,,59.43462798547013,13,41,179,12500,110000,0,45000,342
,55.8074555,37.6258108,SAO,,,798.9466030692503,7,4,46,9800,95000,0,28000,187
Катька Запеканка,55.8444197,37.5766499,SZAO,,,60.829351361234515,18,16,47,9200,94000,0,26000,134
Шоколадница,55.8453014,37.6660091,SAO,,,700.0487454716008,6,12,34,9800,95000,0,28000,187
Шоколадница,55.7953033,37.6171658,CAO,,,59.07524729937241,14,13,66,12500,110000,0,45000,342
Шоколадница,55.7774057,37.5234497,SAO,,,111.15039457350335,18,19,42,9800,95000,0,28000,187
Шоколадница,55.865263,37.661464,SAO,,,367.2452977991079,6,3,17,9800,95000,0,28000,187
Кулинарная лавка братьев Караваевых,55.8058206,37.5207424,SZAO,,,262.358881034199,12,38,143,9200,94000,2,26000,134
Paparino,55.8382705,37.6330453,SAO,,,677.3914417356881,14,5,63,9800,95000,0,28000,187
Островок,55.8470376,37.5724831,SZAO,,,47.9575583050542,20,14,39,9200,94000,0,26000,134
Prime,55.7988175,37.529313,SAO,,,197.103385112557,6,9,134,9800,95000,1,28000,187
Кулинарная лавка братьев Караваевых,55.7768544,37.585695,CAO,,,66.25734032353509,15,72,336,12500,110000,0,45000,342
Шаур-шеф,55.8372526,37.6364668,SAO,,,733.9407698750196,9,6,59,9800,95000,0,28000,187
Хинкальный дом,55.7901601,37.6137057,CAO,,,399.45178187085014,12,5,79,12500,110000,0,45000,342
Ферма,55.8392227,37.6262313,SAO,,,869.6184403945713,9,5,60,9800,95000,0,28000,187
,55.8493801,37.6594023,SAO,,,747.7489523143829,5,0,47,9800,95000,0,28000,187
Донер Центр,55.7869024,37.6753539,CAO,,,363.0598810237369,14,11,75,12500,110000,0,45000,342
Теремок,55.897886,37.5882215,SZAO,,,53.96075540892616,18,10,30,9200,94000,0,26000,134
,55.8954078,37.6187239,SAO,,,1528.5996252112732,13,3,22,9800,95000,0,28000,187
,55.816165,37.6430011,SAO,,,409.6092356102647,16,4,53,9800,95000,0,28000,187
"Чайхана ""Сезам""",55.8048334,37.5683109,SZAO,,,817.6127018053147,12,5,71,9200,94000,1,26000,134
БуфетЪ,55.7947063,37.5890313,CAO,,,49.92960246477429,20,30,150,12500,110000,0,45000,342
Брусника,55.7771372,37.6070661,CAO,,,376.2949046998514,17,15,299,12500,110000,0,45000,342
Point 242,55.7858551,37.6345984,CAO,,,448.03088371025234,12,13,97,12500,110000,0,45000,342
Mr. croissant,55.8060495,37.6374026,SAO,,,218.91663771462294,14,12,49,9800,95000,1,28000,187
Amarena,55.7896002,37.5375838,SAO,,,315.10661365371266,8,13,60,9800,95000,0,28000,187
ЛайкКитчен,55.8157674,37.5290352,SZAO,,,1423.2632668212655,5,1,23,9200,94000,12,26000,134
Бистро Пекарня,55.8702591,37.6631995,SAO,,,61.922677211925276,12,7,28,9800,95000,0,28000,187
Чайхона,55.8296299,37.6703175,SAO,,,1045.0791299991145,9,1,8,9800,95000,0,28000,187
Take and wake,55.7913877,37.5842534,CAO,,,156.71220800436612,23,11,131,12500,110000,0,45000,342
Take and wake,55.777097,37.5238564,SAO,,,138.1894034336752,18,20,41,9800,95000,0,28000,187
Take and wake,55.7939,37.590273,CAO,,,4.235254016185084,19,29,152,12500,110000,0,45000,342
Take and Wake,55.778715,37.665309,CAO,,,148.31413283083555,13,15,176,12500,110000,0,45000,342
Бургер Кинг,55.8571327,37.559115,SZAO,,,26.482228967417424,12,6,19,9200,94000,0,26000,134
Yam Yam Pizza,55.8740431,37.5495757,SZAO,,,592.9951136737943,11,2,27,9200,94000,0,26000,134
Point,55.7801149,37.5999087,CAO,,,98.05572597619548,10,71,297,12500,110000,0,45000,342
Bloom-n-Brew,55.7966926,37.5819322,CAO,,,381.8251170861981,20,17,149,12500,110000,0,45000,342
Prime,55.7814447,37.5825099,CAO,,,434.0691795372045,12,31,287,12500,110000,0,45000,342
Чихо,55.781396,37.5826167,CAO,,,429.0883244098096,12,31,289,12500,110000,0,45000,342
Пития и брашна,55.7776209,37.5853987,CAO,,,24.49222643480162,16,60,340,12500,110000,0,45000,342
,55.8064728,37.5494971,SZAO,,,1183.5269326307528,6,7,30,9200,94000,0,26000,134
Domino Pizza,55.8653348,37.5436912,SZAO,,,161.61338164436629,15,20,35,9200,94000,0,26000,134
Додо Пицца,55.8165743,37.620698,SAO,,,1129.1838771555877,9,1,18,9800,95000,1,28000,187
Причал Моряка,55.8064199,37.5851824,SZAO,,,205.2531982008259,9,48,129,9200,94000,0,26000,134
Хинкали-Гали,55.8815338,37.5455993,SZAO,,,61.77841236859097,10,1,22,9200,94000,0,26000,134
Пекарня,55.832923,37.6575112,SAO,,,972.9549262456497,18,2,17,9800,95000,0,28000,187
Serb&Я,55.7907082,37.5596729,CAO,,,141.3669160893989,16,13,79,12500,110000,0,45000,342
Барбекю,55.7992864,37.6149927,CAO,,,242.89547252885922,7,5,50,12500,110000,0,45000,342
Кулинарная лавка братьев Караваевых,55.8094498,37.6380693,SAO,,,70.93346227881945,13,22,58,9800,95000,0,28000,187
Симирин,55.8161946,37.6395598,SAO,,,386.46993977042536,17,5,56,9800,95000,0,28000,187
FireLake,55.7846391,37.6265565,CAO,,,526.1864168012122,6,6,112,12500,110000,0,45000,342
ЛяКафе,55.7865557,37.6410753,CAO,,,657.488462794403,8,4,75,12500,110000,0,45000,342
Kaldi's,55.8238078,37.6029584,SAO,,,880.6112593915569,10,1,17,9800,95000,0,28000,187
Донёр Кинг,55.8080031,37.6362809,SAO,,,143.5272763375789,13,18,53,9800,95000,1,28000,187
Larionov,55.7881659,37.5666869,CAO,,,427.91806053964785,15,12,105,12500,110000,0,45000,342
Амадеус,55.786347,37.6226831,CAO,,,722.1506943766937,8,3,102,12500,110000,0,45000,342
Урарту,55.8091895,37.5285862,SZAO,,,872.1324453522911,4,9,108,9200,94000,2,26000,134
Три ступени,55.8157659,37.5238254,SZAO,,,1260.530431499138,6,1,35,9200,94000,12,26000,134
Сыроварня,55.7795673,37.5915483,CAO,,,397.64471689874864,5,82,387,12500,110000,0,45000,342
КрабыКутабы,55.7796428,37.5917146,CAO,,,410.92370068020455,6,82,387,12500,110000,0,45000,342
Правда Кофе,55.7868189,37.5609709,CAO,,,243.8211373369962,9,12,85,12500,110000,0,45000,342
Пиццетория,55.8919638,37.5733414,SZAO,,,975.6507735412538,7,1,27,9200,94000,1,26000,134
Subway,55.8487565,37.590639,SZAO,,,50.48332729209894,15,3,32,9200,94000,0,26000,134
Корнер гриль,55.8572351,37.5854784,SZAO,,,1034.3703837411151,10,7,17,9200,94000,0,26000,134
Чайхана Халяль 24,55.805647,37.5863233,SZAO,,,294.05905152906007,8,47,133,9200,94000,0,26000,134
,55.8531191,37.6811126,SAO,,,1685.0006663697359,9,1,6,9800,95000,0,28000,187
Самаргало,55.7768163,37.6078903,CAO,,,436.149116343461,18,15,281,12500,110000,0,45000,342
Вкусно — и точка,55.8020174,37.5325088,SZAO,,,88.62138565424442,9,28,117,9200,94000,1,26000,134
Пирапора,55.7802424,37.6647049,CAO,,,87.78517168218423,17,15,161,12500,110000,0,45000,342
,55.837858,37.6669921,SAO,,,166.50988085745507,4,1,36,9800,95000,0,28000,187
Шаурма,55.8365522,37.6654418,SAO,,,340.3118794934501,13,1,17,9800,95000,0,28000,187
,55.8299197,37.6343642,SAO,,,944.4795824422437,15,6,60,9800,95000,0,28000,187
,55.8280802,37.6360703,SAO,,,713.8595550646146,14,7,51,9800,95000,0,28000,187
Pinsapositana,55.7817167,37.5804328,CAO,,,475.5843393268155,10,28,263,12500,110000,0,45000,342
Lesnoy,55.7794158,37.590934,CAO,,,356.22796439993573,7,85,384,12500,110000,0,45000,342
Ramen House,55.7801646,37.6336063,CAO,,,63.909790970185774,11,32,121,12500,110000,0,45000,342
Жаровня,55.781885,37.5807451,CAO,,,490.03089779186337,10,27,263,12500,110000,0,45000,342
Нам,55.8032692,37.5181151,SZAO,,,154.13859167225127,15,36,151,9200,94000,2,26000,134
Syncope,55.7842394,37.6611674,CAO,,,562.401335471313,10,6,81,12500,110000,0,45000,342
Crazy Noodle,55.7917767,37.5412747,SAO,,,649.0675340653137,7,3,69,9800,95000,0,28000,187
Сокол,55.7982579,37.5181752,SAO,,,671.0450957507602,8,8,118,9800,95000,1,28000,187
1554,55.7865874,37.5951414,CAO,,,572.9773614308795,6,14,269,12500,110000,0,45000,342
Столовая,55.8588371,37.5464889,SZAO,,,704.8689486512287,1,4,36,9200,94000,0,26000,134
Аромат кофе,55.8454093,37.5761268,SZAO,,,156.04555557559453,21,15,48,9200,94000,0,26000,134
Чайхана,55.7926827,37.5900296,CAO,,,78.90311968073628,19,22,153,12500,110000,0,45000,342
Донер 24,55.7882383,37.6134182,CAO,,,609.1039560705997,7,12,91,12500,110000,0,45000,342
,55.793904,37.6773195,CAO,,,355.0937596969149,11,13,61,12500,110000,0,45000,342
,55.7938995,37.6766676,CAO,,,362.87246360736793,11,13,60,12500,110000,0,45000,342
Шеф Амазония,55.7793079,37.590867,CAO,,,346.22392422406466,7,85,389,12500,110000,0,45000,342
Tinta,55.8037307,37.5912157,SZAO,,,661.3560644111121,3,17,148,9200,94000,0,26000,134
Meat Dealers,55.7803231,37.5935519,CAO,,,345.73749103959057,6,73,385,12500,110000,0,45000,342
Pho City,55.7935807,37.5798696,CAO,,,285.4362259592306,22,15,147,12500,110000,0,45000,342
,55.827346,37.6175219,SAO,,,1592.9714543959055,10,3,35,9800,95000,0,28000,187
Má Mì,55.7968387,37.5819297,CAO,,,395.7528113159568,18,16,151,12500,110000,0,45000,342
Алло! Пицца,55.8744622,37.6381241,SAO,,,1687.7695692874006,13,2,24,9800,95000,0,28000,187
1913,55.7856324,37.5791155,CAO,,,863.8085052431196,7,11,149,12500,110000,0,45000,342
Capito,55.7811828,37.5830818,CAO,,,408.6778002262821,12,30,301,12500,110000,0,45000,342
Taco Project,55.7788524,37.5985368,CAO,,,172.57931098026592,8,39,360,12500,110000,0,45000,342
Surf Coffee,55.7773763,37.5852793,CAO,,,24.272909535338524,16,64,335,12500,110000,0,45000,342
Доминос,55.8779551,37.5566484,SZAO,,,650.6199404060262,11,2,14,9200,94000,0,26000,134
Тануки,55.8535331,37.6815216,SAO,,,1702.8629506770433,10,1,8,9800,95000,0,28000,187
One&Double,55.794466,37.5890387,CAO,,,24.345381391832035,20,29,153,12500,110000,0,45000,342
Remy Kitchen Bakery,55.7800244,37.5912667,CAO,,,413.24998603003,5,82,382,12500,110000,0,45000,342
Чебуреки решают,55.7963334,37.5819256,CAO,,,348.90181152089207,23,19,143,12500,110000,0,45000,342
,55.7774796,37.5873291,CAO,,,74.89382839081242,12,39,391,12500,110000,0,45000,342
Cream Soda,55.7776426,37.5868705,CAO,,,43.6150753952334,13,41,380,12500,110000,0,45000,342
Coffee Like,55.810688,37.63676,SAO,,,226.4901001297204,11,18,58,9800,95000,0,28000,187
Coffee Like,55.790545,37.600657,CAO,,,751.5527810958706,7,8,163,12500,110000,0,45000,342
Coffee Like,55.844136,37.6628977,SAO,,,663.9080295718562,5,24,37,9800,95000,0,28000,187
EIWA,55.7886303,37.5389497,SAO,,,316.22336011164657,11,5,60,9800,95000,0,28000,187
Surf Coffee,55.7822462,37.5998112,CAO,,,56.93220749191338,7,67,268,12500,110000,0,45000,342
,55.7978841,37.594903,CAO,,,524.1189073757565,4,22,134,12500,110000,0,45000,342
Курочка с нами,55.8381243,37.5768256,SZAO,,,171.6419736839236,13,8,37,9200,94000,0,26000,134
Му-Му,55.7798106,37.6019926,CAO,,,68.54225740809126,9,50,291,12500,110000,0,45000,342
Шоколадница,55.8472998,37.6391898,SAO,,,63.89203120790505,18,16,35,9800,95000,0,28000,187
На Подмосковной,55.8140706,37.5391376,SZAO,,,1489.6431376029732,0,0,23,9200,94000,0,26000,134
Кофе-Москва,55.7781223,37.6066812,CAO,,,277.8817560645735,13,17,291,12500,110000,0,45000,342
Крабоlove,55.7837258,37.574594,CAO,,,832.9857706785424,7,3,145,12500,110000,0,45000,342
Фалафель № 1,55.8958345,37.5881067,SZAO,,,89.28385904849308,14,8,44,9200,94000,0,26000,134
Бистро 3.6,55.846835,37.5649105,SZAO,,,520.1943296785462,15,4,32,9200,94000,0,26000,134
,55.848639,37.5687003,SZAO,,,259.3642163285026,18,6,36,9200,94000,0,26000,134
,55.849402,37.6532183,SAO,,,562.9798883935013,8,2,59,9800,95000,0,28000,187
Додо Пицца,55.8522823,37.6459731,SAO,,,405.19143544528316,14,5,42,9800,95000,0,28000,187
Едим как дома,55.7768088,37.6575799,CAO,,,59.68174294058377,12,40,180,12500,110000,0,45000,342
Vатук,55.779777,37.5930435,CAO,,,400.310612338549,6,76,395,12500,110000,0,45000,342
Soul in the Bowl,55.7797363,37.5930624,CAO,,,401.32583920773243,6,76,395,12500,110000,0,45000,342
Kulek,55.7798019,37.5931321,CAO,,,394.11694375840193,6,74,394,12500,110000,0,45000,342
Inchoco,55.7799776,37.5931321,CAO,,,385.68711180660483,6,74,393,12500,110000,0,45000,342
Tsomi,55.780038,37.5933239,CAO,,,371.99487492923913,6,73,392,12500,110000,0,45000,342
Gilo,55.780084,37.5933963,CAO,,,365.7856515552981,6,73,390,12500,110000,0,45000,342
Cheesemania,55.7800033,37.5934017,CAO,,,369.1681092528987,6,73,392,12500,110000,0,45000,342
Greek street,55.779992,37.5934298,CAO,,,368.10909011403675,6,73,393,12500,110000,0,45000,342
Mollusca,55.7800387,37.5934835,CAO,,,362.8730972957953,6,73,392,12500,110000,0,45000,342
Ryba Family,55.7800802,37.5935478,CAO,,,357.3003621084275,6,73,390,12500,110000,0,45000,342
Mr. Crabs,55.7801481,37.5936015,CAO,,,351.1755566735337,6,73,389,12500,110000,0,45000,342
Buffalo's,55.7801594,37.5935505,CAO,,,353.6114107946356,6,73,388,12500,110000,0,45000,342
Сокровища морей,55.780231,37.5938436,CAO,,,333.629285374149,4,73,386,12500,110000,0,45000,342
Рыба Моя Market,55.7802186,37.5936967,CAO,,,342.5012859940535,6,73,387,12500,110000,0,45000,342
Шеф,55.7803328,37.5931442,CAO,,,368.7559316280891,6,73,383,12500,110000,0,45000,342
Шеф Тантуни,55.7805425,37.5934432,CAO,,,342.9214542842986,6,73,378,12500,110000,0,45000,342
Bổ,55.7802484,37.5927754,CAO,,,393.6542589171469,6,74,383,12500,110000,0,45000,342
Mama Mia,55.7803345,37.5928841,CAO,,,383.7874281332544,6,73,381,12500,110000,0,45000,342
Glukoza,55.7803887,37.5929229,CAO,,,379.3647171810652,6,73,381,12500,110000,0,45000,342
Чосон,55.7805387,37.5930054,CAO,,,368.9215619436892,6,72,376,12500,110000,0,45000,342
Poke House,55.7805719,37.5930557,CAO,,,364.77717081832714,6,72,374,12500,110000,0,45000,342
Bright,55.7805825,37.5929779,CAO,,,369.04558185279575,6,72,375,12500,110000,0,45000,342
Mac Factory,55.7806323,37.5929739,CAO,,,367.64200127394463,6,72,374,12500,110000,0,45000,342
The Truffle,55.7805282,37.5926802,CAO,,,388.6158028597188,6,72,377,12500,110000,0,45000,342
Новые русские пельмени,55.7804912,37.5926252,CAO,,,393.15291598153954,6,72,377,12500,110000,0,45000,342
China Má,55.780486,37.592772,CAO,,,384.62241863974657,6,72,377,12500,110000,0,45000,342
Ламянь,55.7804513,37.592719,CAO,,,389.0034165962033,6,72,378,12500,110000,0,45000,342
Siam,55.7804441,37.5927828,CAO,,,385.49714732050626,6,72,378,12500,110000,0,45000,342
Три утки,55.7804053,37.592719,CAO,,,390.69814878330743,6,72,380,12500,110000,0,45000,342
Бакинский уголок,55.7803359,37.5926118,CAO,,,399.64226886077927,6,73,381,12500,110000,0,45000,342
Ku:,55.7801356,37.5923013,CAO,,,425.84308412924287,7,77,385,12500,110000,0,45000,342
Додо Пицца,55.8932504,37.5585838,SZAO,,,982.1799109102883,4,1,17,9200,94000,0,26000,134
Додо Пицца,55.887664,37.6759453,SAO,,,881.1027008814726,12,2,22,9800,95000,0,28000,187
Rostic's,55.7886068,37.5363334,SAO,,,180.4209684716338,10,15,60,9800,95000,1,28000,187
Лотос,55.878141,37.5828392,SZAO,,,1348.4291330789665,14,3,7,9200,94000,0,26000,134
Domino Pizza,55.8169431,37.6332049,SAO,,,520.3741128839165,11,4,49,9800,95000,0,28000,187
33 пингвина,55.8458284,37.6625007,SAO,,,837.2684194514924,6,24,35,9800,95000,0,28000,187
Космос,55.8354164,37.6216207,SAO,,,1362.5162420170886,9,12,63,9800,95000,0,28000,187
Бургер,55.8209135,37.6441163,SAO,,,182.19495020200134,31,6,45,9800,95000,0,28000,187
Rostic's,55.7809653,37.6683804,CAO,,,81.50965048451553,17,10,143,12500,110000,0,45000,342
Провинчи,55.7937555,37.6102835,CAO,,,350.35763508922264,15,11,72,12500,110000,0,45000,342
